,rsu,TR,weights,n_veh,n_buses,n_sav,n_chs,stab_eval,connected_componentes
24,no,400,[0.2 0.3 0.5],49,5,0.15,12.433333333333334,0.4437073957236888,12.433333333333334
25,no,400,[0.2 0.4 0.4],49,5,0.15,12.566666666666666,0.44014587353339496,12.566666666666666
26,no,400,[0.2 0.5 0.3],49,5,0.15,12.633333333333333,0.42928563854509655,12.633333333333333
27,no,400,[0.2 0.6 0.2],49,5,0.15,12.633333333333333,0.4313219048946804,12.633333333333333
28,no,400,[0.2 0.7 0.1],49,5,0.15,12.383333333333333,0.4327473134039984,12.383333333333333
29,no,400,[0.2 0.8 0. ],49,5,0.18333333333333332,12.566666666666666,0.44114803924819507,12.566666666666666
30,no,400,[0.3 0.  0.7],49,5,0.15,12.433333333333334,0.4603695607094148,12.433333333333334
31,no,400,[0.3 0.1 0.6],49,5,0.15,12.433333333333334,0.4624385262266562,12.433333333333334
32,no,400,[0.3 0.2 0.5],49,5,0.15,12.433333333333334,0.45238105496228836,12.433333333333334
33,no,400,[0.3 0.3 0.4],49,5,0.15,12.566666666666666,0.44158265514259043,12.566666666666666
34,no,400,[0.3 0.4 0.3],49,5,0.15,12.566666666666666,0.44304420884849605,12.566666666666666
35,no,400,[0.3 0.5 0.2],49,5,0.15,12.633333333333333,0.4298636463937225,12.633333333333333
36,no,400,[0.3 0.6 0.1],49,5,0.15,12.633333333333333,0.4298636463937225,12.633333333333333
37,no,400,[0.3 0.7 0. ],49,5,0.18333333333333332,12.233333333333333,0.48623522772309336,12.233333333333333
38,no,400,[0.4 0.  0.6],49,5,0.13333333333333333,12.683333333333334,0.4706030918765926,12.683333333333334
39,no,400,[0.4 0.1 0.5],49,5,0.13333333333333333,12.683333333333334,0.47211177724132025,12.683333333333334
40,no,400,[0.4 0.2 0.4],49,5,0.13333333333333333,12.683333333333334,0.46038775564887763,12.683333333333334
41,no,400,[0.4 0.3 0.3],49,5,0.15,12.3,0.47408187806664,12.3
42,no,400,[0.4 0.4 0.2],49,5,0.15,12.3,0.47846784297892075,12.3
43,no,400,[0.4 0.5 0.1],49,5,0.15,12.3,0.4711579014584529,12.3
44,no,400,[0.4 0.6 0. ],49,5,0.15,12.05,0.48056322499652554,12.05
45,no,400,[0.5 0.  0.5],49,5,0.13333333333333333,12.683333333333334,0.47210355355710976,12.683333333333334
46,no,400,[0.5 0.1 0.4],49,5,0.13333333333333333,12.683333333333334,0.46185600543332805,12.683333333333334
47,no,400,[0.5 0.2 0.3],49,5,0.13333333333333333,12.683333333333334,0.4492547908584293,12.683333333333334
48,no,400,[0.5 0.3 0.2],49,5,0.15,12.3,0.47408187806664,12.3
49,no,400,[0.5 0.4 0.1],49,5,0.15,12.3,0.4696959131543593,12.3
50,no,400,[0.5 0.5 0. ],49,5,0.15,12.05,0.48056322499652554,12.05
51,no,400,[0.6 0.  0.4],49,5,0.13333333333333333,12.683333333333334,0.47354368818186604,12.683333333333334
52,no,400,[0.6 0.1 0.3],49,5,0.13333333333333333,12.683333333333334,0.45948870898708427,12.683333333333334
53,no,400,[0.6 0.2 0.2],49,5,0.15,12.3,0.47708280142767423,12.3
54,no,400,[0.6 0.3 0.1],49,5,0.15,12.3,0.47846784297892075,12.3
55,no,400,[0.6 0.4 0. ],49,5,0.15,12.3,0.47846509315765917,12.3
56,no,400,[0.7 0.  0.3],49,5,0.13333333333333333,12.683333333333334,0.4662337466613982,12.683333333333334
57,no,400,[0.7 0.1 0.2],49,5,0.13333333333333333,12.683333333333334,0.47410859202801986,12.683333333333334
58,no,400,[0.7 0.2 0.1],49,5,0.15,12.3,0.4931646727727035,12.3
59,no,400,[0.7 0.3 0. ],49,5,0.15,12.3,0.49893292941496914,12.3
60,no,400,[0.8 0.  0.2],49,5,0.13333333333333333,12.683333333333334,0.47117639173562215,12.683333333333334
61,no,400,[0.8 0.1 0.1],49,5,0.13333333333333333,12.683333333333334,0.47557058033211347,12.683333333333334
62,no,400,[ 0.8  0.2 -0. ],49,5,0.15,12.3,0.5019338527760032,12.3
63,no,400,[0.9 0.  0.1],49,5,0.16666666666666666,12.466666666666667,0.46010568678748204,12.466666666666667
64,no,400,[ 0.9  0.1 -0. ],49,5,0.15,12.3,0.5107057826005645,12.3
65,no,400,[1. 0. 0.],49,5,0.16666666666666666,11.983333333333333,0.48340698599422366,11.983333333333333
