,rsu,TR,weights,n_veh,n_buses,n_sav,n_chs,stab_eval,connected_componentes
37,no,200,[0.3 0.7 0. ],49,7,1.25,24.816666666666666,0.34528747306961494,24.816666666666666
38,no,200,[0.4 0.  0.6],49,7,1.1166666666666667,25.416666666666668,0.3264524316172027,25.416666666666668
39,no,200,[0.4 0.1 0.5],49,7,1.1166666666666667,24.883333333333333,0.3255758525922829,24.883333333333333
40,no,200,[0.4 0.2 0.4],49,7,1.1666666666666667,24.766666666666666,0.35370988366716033,24.766666666666666
41,no,200,[0.4 0.3 0.3],49,7,1.1666666666666667,24.766666666666666,0.353281067200608,24.766666666666666
42,no,200,[0.4 0.4 0.2],49,7,1.25,24.2,0.34809097101200176,24.2
43,no,200,[0.4 0.5 0.1],49,7,1.25,24.816666666666666,0.34528747306961494,24.816666666666666
44,no,200,[0.4 0.6 0. ],49,7,1.25,24.816666666666666,0.34528747306961494,24.816666666666666
45,no,200,[0.5 0.  0.5],49,7,1.1166666666666667,25.416666666666668,0.3273615225262937,25.416666666666668
46,no,200,[0.5 0.1 0.4],49,7,1.1166666666666667,24.8,0.32673746875389903,24.8
47,no,200,[0.5 0.2 0.3],49,7,1.1666666666666667,24.683333333333334,0.3544079015821593,24.683333333333334
48,no,200,[0.5 0.3 0.2],49,7,1.25,24.2,0.34809097101200176,24.2
49,no,200,[0.5 0.4 0.1],49,7,1.25,24.816666666666666,0.34528747306961494,24.816666666666666
50,no,200,[0.5 0.5 0. ],49,7,1.25,24.816666666666666,0.34528747306961494,24.816666666666666
51,no,200,[0.6 0.  0.4],49,7,1.1166666666666667,25.333333333333332,0.3285231386879098,25.333333333333332
52,no,200,[0.6 0.1 0.3],49,7,1.25,24.2,0.35103168770271853,24.2
53,no,200,[0.6 0.2 0.2],49,7,1.1666666666666667,24.683333333333334,0.3559802286261845,24.683333333333334
54,no,200,[0.6 0.3 0.1],49,7,1.25,24.816666666666666,0.34528747306961494,24.816666666666666
55,no,200,[0.6 0.4 0. ],49,7,1.25,24.816666666666666,0.34528747306961494,24.816666666666666
56,no,200,[0.7 0.  0.3],49,7,1.1333333333333333,24.333333333333332,0.3224483207351495,24.333333333333332
57,no,200,[0.7 0.1 0.2],49,7,1.25,24.2,0.35103168770271853,24.2
58,no,200,[0.7 0.2 0.1],49,7,1.25,24.816666666666666,0.34791092985973837,24.816666666666666
59,no,200,[0.7 0.3 0. ],49,7,1.25,24.816666666666666,0.34590475702023227,24.816666666666666
60,no,200,[0.8 0.  0.2],49,7,1.1333333333333333,24.333333333333332,0.32334117787800665,24.333333333333332
61,no,200,[0.8 0.1 0.1],49,7,1.25,24.816666666666666,0.347977067425876,24.816666666666666
62,no,200,[ 0.8  0.2 -0. ],49,7,1.25,24.816666666666666,0.3463677199831952,24.816666666666666
63,no,200,[0.9 0.  0.1],49,7,1.1333333333333333,24.783333333333335,0.3399491099665808,24.783333333333335
64,no,200,[ 0.9  0.1 -0. ],49,7,1.25,24.816666666666666,0.34791092985973837,24.816666666666666
65,no,200,[1. 0. 0.],49,7,1.1,25.666666666666668,0.3464402423442702,25.666666666666668
