,rsu,TR,weights,n_veh,n_buses,n_sav,n_chs,stab_eval,connected_componentes
20,no,300,[0.1 0.9 0. ],49,7,0.4666666666666667,18.933333333333334,0.414549793992936,18.933333333333334
21,no,300,[0.2 0.  0.8],49,7,0.4666666666666667,17.733333333333334,0.44768267713861687,17.733333333333334
22,no,300,[0.2 0.1 0.7],49,7,0.4666666666666667,17.733333333333334,0.44766867252065773,17.733333333333334
23,no,300,[0.2 0.2 0.6],49,7,0.4666666666666667,17.733333333333334,0.44340715152807986,17.733333333333334
24,no,300,[0.2 0.3 0.5],49,7,0.4666666666666667,17.983333333333334,0.4575403844185452,17.983333333333334
25,no,300,[0.2 0.4 0.4],49,7,0.4666666666666667,17.983333333333334,0.43515544922240423,17.983333333333334
26,no,300,[0.2 0.5 0.3],49,7,0.4666666666666667,17.983333333333334,0.4335344648427991,17.983333333333334
27,no,300,[0.2 0.6 0.2],49,7,0.4666666666666667,19.1,0.4052314509120677,19.1
28,no,300,[0.2 0.7 0.1],49,7,0.4666666666666667,18.9,0.40548786320969377,18.9
29,no,300,[0.2 0.8 0. ],49,7,0.4666666666666667,18.933333333333334,0.414549793992936,18.933333333333334
30,no,300,[0.3 0.  0.7],49,7,0.4666666666666667,17.733333333333334,0.44768267713861687,17.733333333333334
31,no,300,[0.3 0.1 0.6],49,7,0.4666666666666667,17.733333333333334,0.44768267713861687,17.733333333333334
32,no,300,[0.3 0.2 0.5],49,7,0.4666666666666667,17.733333333333334,0.44342115614603894,17.733333333333334
33,no,300,[0.3 0.3 0.4],49,7,0.4666666666666667,17.783333333333335,0.4405797351804726,17.783333333333335
34,no,300,[0.3 0.4 0.3],49,7,0.5166666666666667,17.616666666666667,0.42212630931090706,17.616666666666667
35,no,300,[0.3 0.5 0.2],49,7,0.4666666666666667,19.15,0.4135402633460499,19.15
36,no,300,[0.3 0.6 0.1],49,7,0.4666666666666667,18.9,0.40548786320969377,18.9
37,no,300,[0.3 0.7 0. ],49,7,0.4666666666666667,18.9,0.4074004315157046,18.9
38,no,300,[0.4 0.  0.6],49,7,0.4666666666666667,17.783333333333335,0.44768011954807174,17.783333333333335
39,no,300,[0.4 0.1 0.5],49,7,0.4666666666666667,17.783333333333335,0.44768011954807174,17.783333333333335
40,no,300,[0.4 0.2 0.4],49,7,0.5166666666666667,17.616666666666667,0.43544958487586527,17.616666666666667
41,no,300,[0.4 0.3 0.3],49,7,0.5166666666666667,17.616666666666667,0.4304734138519002,17.616666666666667
42,no,300,[0.4 0.4 0.2],49,7,0.4666666666666667,19.15,0.414276374457161,19.15
43,no,300,[0.4 0.5 0.1],49,7,0.4666666666666667,19.15,0.4127826875884741,19.15
44,no,300,[0.4 0.6 0. ],49,7,0.4666666666666667,18.9,0.4074004315157046,18.9
45,no,300,[0.5 0.  0.5],49,7,0.5166666666666667,17.583333333333332,0.44056600644449273,17.583333333333332
46,no,300,[0.5 0.1 0.4],49,7,0.5166666666666667,17.583333333333332,0.4398014367277171,17.583333333333332
47,no,300,[0.5 0.2 0.3],49,7,0.5166666666666667,17.583333333333332,0.43146810339438374,17.583333333333332
48,no,300,[0.5 0.3 0.2],49,7,0.5,18.833333333333332,0.42137338436338106,18.833333333333332
49,no,300,[0.5 0.4 0.1],49,7,0.4666666666666667,19.15,0.41546324314402955,19.15
50,no,300,[0.5 0.5 0. ],49,7,0.4666666666666667,18.9,0.4070361327907502,18.9
51,no,300,[0.6 0.  0.4],49,7,0.5166666666666667,17.583333333333332,0.44056600644449273,17.583333333333332
52,no,300,[0.6 0.1 0.3],49,7,0.5166666666666667,17.833333333333332,0.45361163057055975,17.833333333333332
53,no,300,[0.6 0.2 0.2],49,7,0.5,18.8,0.42951830661801516,18.8
54,no,300,[0.6 0.3 0.1],49,7,0.4666666666666667,19.15,0.4043521320329185,19.15
55,no,300,[0.6 0.4 0. ],49,7,0.4666666666666667,19.15,0.4142595394403259,19.15
56,no,300,[0.7 0.  0.3],49,7,0.5166666666666667,17.833333333333332,0.45438915909609434,17.833333333333332
57,no,300,[0.7 0.1 0.2],49,7,0.5,18.8,0.44305339579492875,18.8
58,no,300,[0.7 0.2 0.1],49,7,0.5,18.8,0.42305117926151486,18.8
59,no,300,[0.7 0.3 0. ],49,7,0.4666666666666667,19.15,0.4031484283292148,19.15
60,no,300,[0.8 0.  0.2],49,7,0.5,18.8,0.44383092432046334,18.8
61,no,300,[0.8 0.1 0.1],49,7,0.5,18.8,0.4301360871149082,18.8
62,no,300,[ 0.8  0.2 -0. ],49,7,0.5,18.8,0.42163874988298383,18.8
63,no,300,[0.9 0.  0.1],49,7,0.5,18.8,0.4444729376743411,18.8
64,no,300,[ 0.9  0.1 -0. ],49,7,0.5,18.8,0.43157274935042395,18.8
65,no,300,[1. 0. 0.],49,7,0.5,18.8,0.42385735387019796,18.8
