packet_uid,message_id,packet_name,source,dest,start_time,delivered,dropped,delivery_time,delay_seconds,hops,path
1614:13893:packet2,13893,packet2,veh733,veh806,1614,True,False,1637,23,20,veh733->veh758->veh811->veh750->veh918->veh798->veh784->veh792->veh795->veh850->veh821->veh896->veh836->veh828->veh827->veh887->veh856->veh797->veh884->veh823->veh806
1614:13893:packet3,13893,packet3,veh733,veh806,1614,True,False,1637,23,23,veh733->veh758->veh811->veh750->veh918->veh798->veh784->veh792->veh795->veh850->veh821->veh896->veh836->veh844->veh861->veh855->veh861->veh827->veh887->veh856->veh797->veh884->veh823->veh806
1614:13893:packet4,13893,packet4,veh733,veh806,1614,True,False,1637,23,20,veh733->veh758->veh811->veh750->veh918->veh798->veh784->veh792->veh795->veh850->veh821->veh896->veh836->veh828->veh827->veh887->veh856->veh797->veh884->veh823->veh806
1621:14023:packet0,14023,packet0,veh860,veh836,1621,True,False,1637,16,9,veh860->veh823->veh856->veh887->veh827->veh894->veh845->veh849->veh831->veh836
1621:14023:packet1,14023,packet1,veh860,veh836,1621,True,False,1637,16,9,veh860->veh823->veh856->veh887->veh827->veh894->veh845->veh849->veh831->veh836
1621:14023:packet2,14023,packet2,veh860,veh836,1621,True,False,1637,16,9,veh860->veh823->veh856->veh887->veh827->veh894->veh845->veh849->veh831->veh836
1621:14023:packet3,14023,packet3,veh860,veh836,1621,True,False,1637,16,9,veh860->veh823->veh856->veh887->veh827->veh894->veh845->veh849->veh831->veh836
1626:14137:packet0,14137,packet0,veh867,veh891,1626,True,False,1637,11,14,veh867->veh855->veh861->veh843->veh894->veh827->veh887->veh856->veh797->veh890->veh797->veh823->veh806->veh860->veh891
1626:14137:packet1,14137,packet1,veh867,veh891,1626,True,False,1637,11,14,veh867->veh855->veh861->veh843->veh894->veh827->veh887->veh856->veh797->veh890->veh797->veh823->veh806->veh860->veh891
1626:14137:packet2,14137,packet2,veh867,veh891,1626,True,False,1637,11,14,veh867->veh855->veh861->veh843->veh894->veh827->veh887->veh856->veh797->veh890->veh797->veh823->veh806->veh860->veh891
1626:14137:packet3,14137,packet3,veh867,veh891,1626,True,False,1637,11,14,veh867->veh855->veh861->veh843->veh894->veh827->veh887->veh856->veh797->veh890->veh797->veh823->veh806->veh860->veh891
1626:14137:packet4,14137,packet4,veh867,veh891,1626,True,False,1637,11,14,veh867->veh855->veh861->veh843->veh894->veh827->veh887->veh856->veh797->veh890->veh797->veh823->veh806->veh860->veh891
1626:14137:packet5,14137,packet5,veh867,veh891,1626,True,False,1637,11,14,veh867->veh855->veh861->veh843->veh894->veh827->veh887->veh856->veh797->veh890->veh797->veh823->veh806->veh860->veh891
1626:14137:packet6,14137,packet6,veh867,veh891,1626,True,False,1637,11,14,veh867->veh855->veh861->veh843->veh894->veh827->veh887->veh856->veh797->veh890->veh797->veh823->veh806->veh860->veh891
1626:14137:packet7,14137,packet7,veh867,veh891,1626,True,False,1637,11,14,veh867->veh855->veh861->veh843->veh894->veh827->veh887->veh856->veh797->veh890->veh797->veh823->veh806->veh860->veh891
1630:14208:packet0,14208,packet0,veh831,veh860,1630,True,False,1637,7,9,veh831->veh843->veh827->veh887->veh856->veh797->veh890->veh797->veh823->veh860
1630:14208:packet1,14208,packet1,veh831,veh860,1630,True,False,1637,7,9,veh831->veh843->veh827->veh887->veh856->veh797->veh890->veh797->veh823->veh860
1630:14208:packet2,14208,packet2,veh831,veh860,1630,True,False,1637,7,9,veh831->veh843->veh827->veh887->veh856->veh797->veh890->veh797->veh823->veh860
1630:14220:packet0,14220,packet0,veh920,veh821,1630,True,False,1637,7,3,veh920->veh871->veh857->veh821
1630:14220:packet1,14220,packet1,veh920,veh821,1630,True,False,1637,7,3,veh920->veh871->veh857->veh821
1630:14220:packet2,14220,packet2,veh920,veh821,1630,True,False,1637,7,3,veh920->veh871->veh857->veh821
1630:14220:packet3,14220,packet3,veh920,veh821,1630,True,False,1637,7,3,veh920->veh871->veh857->veh821
1630:14220:packet4,14220,packet4,veh920,veh821,1630,True,False,1637,7,3,veh920->veh871->veh857->veh821
1630:14220:packet5,14220,packet5,veh920,veh821,1630,True,False,1637,7,3,veh920->veh871->veh857->veh821
1630:14220:packet6,14220,packet6,veh920,veh821,1630,True,False,1637,7,3,veh920->veh871->veh857->veh821
1635:14354:packet0,14354,packet0,veh884,veh816,1635,True,False,1637,2,14,veh884->veh887->veh856->veh823->veh860->veh912->veh891->veh841->veh847->veh870->veh905->veh880->veh919->veh854->veh816
1637:14385:packet0,14385,packet0,veh798,veh928,1637,True,False,1637,0,5,veh798->veh784->veh792->veh795->veh871->veh928
1637:14385:packet1,14385,packet1,veh798,veh928,1637,True,False,1637,0,5,veh798->veh784->veh792->veh795->veh871->veh928
1637:14385:packet2,14385,packet2,veh798,veh928,1637,True,False,1637,0,5,veh798->veh784->veh792->veh795->veh871->veh928
1637:14385:packet3,14385,packet3,veh798,veh928,1637,True,False,1637,0,5,veh798->veh784->veh792->veh795->veh871->veh928
1600:13593:packet2,13593,packet2,veh892,veh794,1600,True,False,1638,38,29,veh892->veh864->veh898->veh864->veh796->veh809->veh896->veh821->veh896->veh836->veh861->veh844->veh843->veh845->veh827->veh887->veh856->veh823->veh860->veh912->veh891->veh841->veh847->veh870->veh772->veh880->veh919->veh854->veh752->veh794
1607:13727:packet5,13727,packet5,veh796,veh881,1607,True,False,1638,31,19,veh796->veh809->veh896->veh821->veh896->veh836->veh861->veh843->veh827->veh887->veh856->veh797->veh884->veh823->veh806->veh860->veh912->veh891->veh808->veh881
1607:13727:packet6,13727,packet6,veh796,veh881,1607,True,False,1638,31,18,veh796->veh809->veh896->veh821->veh896->veh836->veh828->veh827->veh887->veh856->veh797->veh884->veh823->veh806->veh860->veh912->veh891->veh808->veh881
1607:13727:packet7,13727,packet7,veh796,veh881,1607,True,False,1638,31,19,veh796->veh809->veh896->veh821->veh896->veh836->veh861->veh843->veh827->veh887->veh856->veh797->veh884->veh823->veh806->veh860->veh912->veh891->veh808->veh881
1607:13727:packet8,13727,packet8,veh796,veh881,1607,True,False,1638,31,18,veh796->veh809->veh896->veh821->veh896->veh836->veh828->veh827->veh887->veh856->veh797->veh884->veh823->veh806->veh860->veh912->veh891->veh808->veh881
1612:13842:packet0,13842,packet0,veh809,veh736,1612,True,False,1638,26,21,veh809->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh909->veh899->veh910->veh916->veh736
1612:13842:packet1,13842,packet1,veh809,veh736,1612,True,False,1638,26,22,veh809->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh899->veh909->veh899->veh910->veh916->veh736
1612:13842:packet2,13842,packet2,veh809,veh736,1612,True,False,1638,26,21,veh809->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh909->veh899->veh910->veh916->veh736
1612:13842:packet3,13842,packet3,veh809,veh736,1612,True,False,1638,26,22,veh809->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh899->veh909->veh899->veh910->veh916->veh736
1612:13842:packet4,13842,packet4,veh809,veh736,1612,True,False,1638,26,21,veh809->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh909->veh899->veh910->veh916->veh736
1612:13842:packet5,13842,packet5,veh809,veh736,1612,True,False,1638,26,22,veh809->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh899->veh909->veh899->veh910->veh916->veh736
1612:13842:packet6,13842,packet6,veh809,veh736,1612,True,False,1638,26,21,veh809->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh909->veh899->veh910->veh916->veh736
1612:13842:packet7,13842,packet7,veh809,veh736,1612,True,False,1638,26,22,veh809->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh899->veh909->veh899->veh910->veh916->veh736
1612:13842:packet8,13842,packet8,veh809,veh736,1612,True,False,1638,26,21,veh809->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh909->veh899->veh910->veh916->veh736
1612:13842:packet9,13842,packet9,veh809,veh736,1612,True,False,1638,26,22,veh809->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh899->veh909->veh899->veh910->veh916->veh736
1618:13976:packet0,13976,packet0,veh871,veh736,1618,True,False,1638,20,24,veh871->veh857->veh850->veh864->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh909->veh899->veh910->veh916->veh736
1618:13976:packet1,13976,packet1,veh871,veh736,1618,True,False,1638,20,25,veh871->veh857->veh850->veh864->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh899->veh909->veh899->veh910->veh916->veh736
1618:13976:packet2,13976,packet2,veh871,veh736,1618,True,False,1638,20,24,veh871->veh857->veh850->veh864->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh909->veh899->veh910->veh916->veh736
1618:13976:packet3,13976,packet3,veh871,veh736,1618,True,False,1638,20,25,veh871->veh857->veh850->veh864->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh899->veh909->veh899->veh910->veh916->veh736
1618:13976:packet4,13976,packet4,veh871,veh736,1618,True,False,1638,20,24,veh871->veh857->veh850->veh864->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh909->veh899->veh910->veh916->veh736
1618:13976:packet5,13976,packet5,veh871,veh736,1618,True,False,1638,20,25,veh871->veh857->veh850->veh864->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh899->veh909->veh899->veh910->veh916->veh736
1618:13976:packet6,13976,packet6,veh871,veh736,1618,True,False,1638,20,24,veh871->veh857->veh850->veh864->veh896->veh821->veh896->veh836->veh828->veh827->veh843->veh861->veh855->veh876->veh867->veh858->veh805->veh826->veh789->veh889->veh909->veh899->veh910->veh916->veh736
1622:14060:packet0,14060,packet0,veh850,veh841,1622,True,False,1638,16,20,veh850->veh809->veh896->veh821->veh896->veh836->veh828->veh831->veh843->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh869->veh841
1622:14060:packet1,14060,packet1,veh850,veh841,1622,True,False,1638,16,20,veh850->veh809->veh896->veh821->veh896->veh836->veh844->veh843->veh845->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh869->veh841
1622:14060:packet2,14060,packet2,veh850,veh841,1622,True,False,1638,16,21,veh850->veh809->veh896->veh821->veh896->veh836->veh828->veh831->veh843->veh849->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh869->veh841
1622:14060:packet3,14060,packet3,veh850,veh841,1622,True,False,1638,16,20,veh850->veh809->veh896->veh821->veh896->veh836->veh844->veh843->veh845->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh869->veh841
1622:14060:packet4,14060,packet4,veh850,veh841,1622,True,False,1638,16,21,veh850->veh809->veh896->veh821->veh896->veh836->veh828->veh831->veh843->veh849->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh869->veh841
1625:14118:packet0,14118,packet0,veh849,veh869,1625,True,False,1638,13,13,veh849->veh879->veh827->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh806->veh860->veh912->veh869
1625:14118:packet1,14118,packet1,veh849,veh869,1625,True,False,1638,13,13,veh849->veh879->veh827->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh806->veh860->veh912->veh869
1625:14118:packet2,14118,packet2,veh849,veh869,1625,True,False,1638,13,13,veh849->veh879->veh827->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh806->veh860->veh912->veh869
1626:14129:packet0,14129,packet0,veh844,veh922,1626,True,False,1638,12,12,veh844->veh861->veh855->veh876->veh858->veh805->veh826->veh889->veh899->veh909->veh899->veh910->veh922
1626:14129:packet1,14129,packet1,veh844,veh922,1626,True,False,1638,12,12,veh844->veh861->veh855->veh876->veh858->veh805->veh826->veh889->veh899->veh909->veh899->veh910->veh922
1626:14129:packet2,14129,packet2,veh844,veh922,1626,True,False,1638,12,12,veh844->veh861->veh855->veh876->veh858->veh805->veh826->veh889->veh899->veh909->veh899->veh910->veh922
1626:14129:packet3,14129,packet3,veh844,veh922,1626,True,False,1638,12,12,veh844->veh861->veh855->veh876->veh858->veh805->veh826->veh889->veh899->veh909->veh899->veh910->veh922
1626:14129:packet4,14129,packet4,veh844,veh922,1626,True,False,1638,12,12,veh844->veh861->veh855->veh876->veh858->veh805->veh826->veh889->veh899->veh909->veh899->veh910->veh922
1626:14129:packet5,14129,packet5,veh844,veh922,1626,True,False,1638,12,12,veh844->veh861->veh855->veh876->veh858->veh805->veh826->veh889->veh899->veh909->veh899->veh910->veh922
1626:14129:packet6,14129,packet6,veh844,veh922,1626,True,False,1638,12,12,veh844->veh861->veh855->veh876->veh858->veh805->veh826->veh889->veh899->veh909->veh899->veh910->veh922
1626:14129:packet7,14129,packet7,veh844,veh922,1626,True,False,1638,12,12,veh844->veh861->veh855->veh876->veh858->veh805->veh826->veh889->veh899->veh909->veh899->veh910->veh922
1626:14129:packet8,14129,packet8,veh844,veh922,1626,True,False,1638,12,12,veh844->veh861->veh855->veh876->veh858->veh805->veh826->veh889->veh899->veh909->veh899->veh910->veh922
1626:14129:packet9,14129,packet9,veh844,veh922,1626,True,False,1638,12,12,veh844->veh861->veh855->veh876->veh858->veh805->veh826->veh889->veh899->veh909->veh899->veh910->veh922
1628:14163:packet0,14163,packet0,veh828,veh916,1628,True,False,1638,10,15,veh828->veh827->veh843->veh844->veh861->veh855->veh876->veh858->veh805->veh826->veh889->veh899->veh909->veh899->veh910->veh916
1628:14163:packet1,14163,packet1,veh828,veh916,1628,True,False,1638,10,16,veh828->veh827->veh894->veh843->veh844->veh861->veh855->veh876->veh858->veh805->veh826->veh889->veh899->veh909->veh899->veh910->veh916
1628:14163:packet2,14163,packet2,veh828,veh916,1628,True,False,1638,10,15,veh828->veh827->veh843->veh844->veh861->veh855->veh876->veh858->veh805->veh826->veh889->veh899->veh909->veh899->veh910->veh916
1629:14192:packet1,14192,packet1,veh809,veh820,1629,True,False,1638,9,18,veh809->veh857->veh850->veh821->veh896->veh836->veh828->veh827->veh887->veh856->veh797->veh884->veh823->veh806->veh912->veh808->veh901->veh881->veh820
1629:14192:packet5,14192,packet5,veh809,veh820,1629,True,False,1638,9,18,veh809->veh857->veh850->veh821->veh896->veh836->veh828->veh827->veh887->veh856->veh797->veh884->veh823->veh806->veh912->veh808->veh901->veh881->veh820
1629:14192:packet9,14192,packet9,veh809,veh820,1629,True,False,1638,9,18,veh809->veh857->veh850->veh821->veh896->veh836->veh828->veh827->veh887->veh856->veh797->veh884->veh823->veh806->veh912->veh808->veh901->veh881->veh820
1635:14353:packet0,14353,packet0,veh845,veh841,1635,True,False,1638,3,11,veh845->veh879->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh869->veh841
1635:14353:packet1,14353,packet1,veh845,veh841,1635,True,False,1638,3,11,veh845->veh879->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh869->veh841
1635:14353:packet2,14353,packet2,veh845,veh841,1635,True,False,1638,3,12,veh845->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh869->veh841
1635:14353:packet3,14353,packet3,veh845,veh841,1635,True,False,1638,3,12,veh845->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh869->veh841
1635:14353:packet4,14353,packet4,veh845,veh841,1635,True,False,1638,3,12,veh845->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh869->veh841
1635:14353:packet5,14353,packet5,veh845,veh841,1635,True,False,1638,3,12,veh845->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh869->veh841
1635:14353:packet6,14353,packet6,veh845,veh841,1635,True,False,1638,3,12,veh845->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh869->veh841
1635:14353:packet7,14353,packet7,veh845,veh841,1635,True,False,1638,3,12,veh845->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh869->veh841
1635:14354:packet1,14354,packet1,veh884,veh816,1635,True,False,1638,3,17,veh884->veh887->veh856->veh823->veh860->veh912->veh891->veh869->veh841->veh847->veh870->veh772->veh905->veh880->veh919->veh854->veh752->veh816
1635:14354:packet2,14354,packet2,veh884,veh816,1635,True,False,1638,3,17,veh884->veh887->veh856->veh823->veh860->veh912->veh891->veh869->veh841->veh847->veh870->veh772->veh905->veh880->veh919->veh854->veh752->veh816
1635:14354:packet3,14354,packet3,veh884,veh816,1635,True,False,1638,3,17,veh884->veh887->veh856->veh823->veh860->veh912->veh891->veh869->veh841->veh847->veh870->veh772->veh905->veh880->veh919->veh854->veh752->veh816
1635:14354:packet4,14354,packet4,veh884,veh816,1635,True,False,1638,3,17,veh884->veh887->veh856->veh823->veh860->veh912->veh891->veh869->veh841->veh847->veh870->veh772->veh905->veh880->veh919->veh854->veh752->veh816
1635:14354:packet5,14354,packet5,veh884,veh816,1635,True,False,1638,3,17,veh884->veh887->veh856->veh823->veh860->veh912->veh891->veh869->veh841->veh847->veh870->veh772->veh905->veh880->veh919->veh854->veh752->veh816
1635:14354:packet6,14354,packet6,veh884,veh816,1635,True,False,1638,3,18,veh884->veh887->veh856->veh797->veh823->veh860->veh912->veh891->veh869->veh841->veh847->veh870->veh772->veh905->veh880->veh919->veh854->veh752->veh816
1636:14361:packet0,14361,packet0,veh911,veh910,1636,True,False,1638,2,6,veh911->veh874->veh805->veh826->veh889->veh899->veh910
1636:14361:packet1,14361,packet1,veh911,veh910,1636,True,False,1638,2,6,veh911->veh874->veh805->veh826->veh889->veh899->veh910
1636:14361:packet2,14361,packet2,veh911,veh910,1636,True,False,1638,2,6,veh911->veh874->veh805->veh826->veh889->veh899->veh910
1636:14361:packet3,14361,packet3,veh911,veh910,1636,True,False,1638,2,6,veh911->veh874->veh805->veh826->veh889->veh899->veh910
1636:14361:packet4,14361,packet4,veh911,veh910,1636,True,False,1638,2,7,veh911->veh874->veh805->veh826->veh889->veh909->veh899->veh910
1636:14361:packet5,14361,packet5,veh911,veh910,1636,True,False,1638,2,6,veh911->veh874->veh805->veh826->veh889->veh899->veh910
1636:14361:packet6,14361,packet6,veh911,veh910,1636,True,False,1638,2,7,veh911->veh874->veh805->veh826->veh889->veh909->veh899->veh910
1637:14386:packet0,14386,packet0,veh893,veh832,1637,True,False,1638,1,7,veh893->veh862->veh808->veh875->veh760->veh820->veh786->veh832
1637:14386:packet1,14386,packet1,veh893,veh832,1637,True,False,1638,1,7,veh893->veh862->veh808->veh881->veh760->veh820->veh786->veh832
1637:14386:packet2,14386,packet2,veh893,veh832,1637,True,False,1638,1,7,veh893->veh862->veh808->veh875->veh760->veh820->veh786->veh832
1638:14387:packet0,14387,packet0,veh850,veh798,1638,True,False,1638,0,5,veh850->veh821->veh809->veh923->veh924->veh798
1638:14395:packet0,14395,packet0,veh797,veh860,1638,True,False,1638,0,2,veh797->veh823->veh860
1638:14395:packet1,14395,packet1,veh797,veh860,1638,True,False,1638,0,2,veh797->veh823->veh860
1638:14395:packet2,14395,packet2,veh797,veh860,1638,True,False,1638,0,2,veh797->veh823->veh860
1638:14395:packet3,14395,packet3,veh797,veh860,1638,True,False,1638,0,2,veh797->veh823->veh860
1638:14395:packet4,14395,packet4,veh797,veh860,1638,True,False,1638,0,2,veh797->veh823->veh860
1638:14395:packet5,14395,packet5,veh797,veh860,1638,True,False,1638,0,2,veh797->veh823->veh860
1638:14395:packet6,14395,packet6,veh797,veh860,1638,True,False,1638,0,2,veh797->veh823->veh860
1600:13565:packet0,13565,packet0,veh874,veh881,1600,True,False,1639,39,6,veh874->veh895->veh915->veh832->veh786->veh820->veh881
1600:13565:packet1,13565,packet1,veh874,veh881,1600,True,False,1639,39,6,veh874->veh895->veh915->veh832->veh786->veh820->veh881
1600:13565:packet2,13565,packet2,veh874,veh881,1600,True,False,1639,39,6,veh874->veh895->veh915->veh832->veh786->veh820->veh881
1600:13565:packet3,13565,packet3,veh874,veh881,1600,True,False,1639,39,6,veh874->veh895->veh915->veh832->veh786->veh820->veh881
1600:13565:packet4,13565,packet4,veh874,veh881,1600,True,False,1639,39,6,veh874->veh895->veh915->veh832->veh786->veh820->veh881
1600:13565:packet5,13565,packet5,veh874,veh881,1600,True,False,1639,39,6,veh874->veh895->veh915->veh832->veh786->veh820->veh881
1600:13579:packet0,13579,packet0,veh805,veh802,1600,True,False,1639,39,8,veh805->veh789->veh882->veh911->veh895->veh915->veh832->veh906->veh802
1600:13579:packet1,13579,packet1,veh805,veh802,1600,True,False,1639,39,8,veh805->veh789->veh882->veh911->veh895->veh915->veh832->veh906->veh802
1600:13579:packet2,13579,packet2,veh805,veh802,1600,True,False,1639,39,8,veh805->veh789->veh882->veh911->veh895->veh915->veh832->veh906->veh802
1600:13579:packet3,13579,packet3,veh805,veh802,1600,True,False,1639,39,8,veh805->veh789->veh882->veh911->veh895->veh915->veh832->veh906->veh802
1600:13579:packet4,13579,packet4,veh805,veh802,1600,True,False,1639,39,8,veh805->veh789->veh882->veh911->veh895->veh915->veh832->veh906->veh802
1600:13579:packet5,13579,packet5,veh805,veh802,1600,True,False,1639,39,9,veh805->veh826->veh789->veh882->veh911->veh895->veh915->veh832->veh906->veh802
1600:13579:packet6,13579,packet6,veh805,veh802,1600,True,False,1639,39,9,veh805->veh826->veh789->veh882->veh911->veh895->veh915->veh832->veh906->veh802
1600:13593:packet4,13593,packet4,veh892,veh794,1600,True,False,1639,39,31,veh892->veh864->veh898->veh864->veh796->veh809->veh896->veh821->veh896->veh836->veh828->veh831->veh843->veh879->veh845->veh827->veh887->veh856->veh823->veh860->veh912->veh891->veh869->veh841->veh847->veh870->veh905->veh880->veh919->veh854->veh752->veh794
1600:13593:packet6,13593,packet6,veh892,veh794,1600,True,False,1639,39,30,veh892->veh864->veh898->veh864->veh796->veh809->veh896->veh821->veh896->veh836->veh828->veh831->veh843->veh845->veh827->veh887->veh856->veh823->veh860->veh912->veh891->veh869->veh841->veh847->veh870->veh905->veh880->veh919->veh854->veh752->veh794
1603:13646:packet0,13646,packet0,veh796,veh847,1603,True,False,1639,36,21,veh796->veh809->veh896->veh821->veh896->veh836->veh861->veh844->veh843->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh891->veh869->veh847
1603:13646:packet1,13646,packet1,veh796,veh847,1603,True,False,1639,36,22,veh796->veh809->veh896->veh821->veh896->veh836->veh861->veh844->veh843->veh849->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh891->veh869->veh847
1603:13646:packet2,13646,packet2,veh796,veh847,1603,True,False,1639,36,22,veh796->veh809->veh896->veh821->veh896->veh836->veh861->veh844->veh843->veh845->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh891->veh869->veh847
1603:13646:packet3,13646,packet3,veh796,veh847,1603,True,False,1639,36,19,veh796->veh809->veh896->veh821->veh896->veh836->veh861->veh844->veh843->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh891->veh869->veh847
1603:13646:packet4,13646,packet4,veh796,veh847,1603,True,False,1639,36,21,veh796->veh809->veh896->veh821->veh896->veh836->veh861->veh844->veh843->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh891->veh869->veh847
1603:13646:packet5,13646,packet5,veh796,veh847,1603,True,False,1639,36,23,veh796->veh809->veh896->veh821->veh896->veh836->veh828->veh861->veh844->veh843->veh849->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh891->veh869->veh847
1603:13646:packet6,13646,packet6,veh796,veh847,1603,True,False,1639,36,23,veh796->veh809->veh896->veh821->veh896->veh836->veh828->veh861->veh844->veh843->veh849->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh891->veh869->veh847
1603:13646:packet7,13646,packet7,veh796,veh847,1603,True,False,1639,36,22,veh796->veh809->veh896->veh821->veh896->veh836->veh828->veh831->veh843->veh849->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh891->veh869->veh847
1603:13646:packet8,13646,packet8,veh796,veh847,1603,True,False,1639,36,22,veh796->veh809->veh896->veh821->veh896->veh836->veh861->veh844->veh843->veh845->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh891->veh869->veh847
1603:13646:packet9,13646,packet9,veh796,veh847,1603,True,False,1639,36,23,veh796->veh809->veh896->veh821->veh896->veh836->veh828->veh861->veh844->veh843->veh849->veh879->veh894->veh827->veh887->veh856->veh797->veh890->veh823->veh860->veh912->veh891->veh869->veh847
1606:13711:packet0,13711,packet0,veh866,veh895,1606,True,False,1639,33,2,veh866->veh915->veh895
1606:13711:packet1,13711,packet1,veh866,veh895,1606,True,False,1639,33,2,veh866->veh915->veh895
1606:13711:packet2,13711,packet2,veh866,veh895,1606,True,False,1639,33,2,veh866->veh915->veh895
1606:13711:packet3,13711,packet3,veh866,veh895,1606,True,False,1639,33,2,veh866->veh915->veh895
1606:13711:packet4,13711,packet4,veh866,veh895,1606,True,False,1639,33,2,veh866->veh915->veh895
1606:13711:packet5,13711,packet5,veh866,veh895,1606,True,False,1639,33,2,veh866->veh915->veh895
1606:13711:packet6,13711,packet6,veh866,veh895,1606,True,False,1639,33,2,veh866->veh915->veh895
1606:13711:packet7,13711,packet7,veh866,veh895,1606,True,False,1639,33,2,veh866->veh915->veh895
1606:13711:packet8,13711,packet8,veh866,veh895,1606,True,False,1639,33,2,veh866->veh915->veh895
1606:13711:packet9,13711,packet9,veh866,veh895,1606,True,False,1639,33,2,veh866->veh915->veh895
1606:13715:packet0,13715,packet0,veh834,veh825,1606,True,False,1639,33,18,veh834->veh854->veh794->veh815->veh881->veh772->veh820->veh862->veh860->veh912->veh823->veh808->veh856->veh835->veh852->veh884->veh832->veh915->veh825
1606:13715:packet1,13715,packet1,veh834,veh825,1606,True,False,1639,33,18,veh834->veh854->veh794->veh815->veh881->veh772->veh820->veh862->veh860->veh912->veh823->veh808->veh856->veh835->veh852->veh884->veh832->veh915->veh825
1606:13715:packet2,13715,packet2,veh834,veh825,1606,True,False,1639,33,18,veh834->veh854->veh794->veh815->veh881->veh772->veh820->veh862->veh860->veh912->veh823->veh808->veh856->veh835->veh852->veh884->veh832->veh915->veh825
1606:13715:packet3,13715,packet3,veh834,veh825,1606,True,False,1639,33,18,veh834->veh854->veh794->veh815->veh881->veh772->veh820->veh862->veh860->veh912->veh823->veh808->veh856->veh835->veh852->veh884->veh832->veh915->veh825
