time,packet_uid,from_holder,to_holder,selected_edge,cum_hops
1679,1648:14671:packet3,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,18
1679,1649:14676:packet0,veh857,veh923,787217956#1,14
1679,1649:14676:packet1,veh857,veh923,787217956#1,14
1679,1649:14676:packet2,veh857,veh923,787217956#1,15
1679,1649:14676:packet3,veh857,veh923,787217956#1,17
1679,1649:14676:packet4,veh857,veh923,787217956#1,16
1679,1649:14676:packet5,veh857,veh923,787217956#1,16
1679,1649:14676:packet6,veh857,veh923,787217956#1,14
1679,1649:14676:packet7,veh857,veh923,787217956#1,16
1679,1649:14676:packet8,veh857,veh923,787217956#1,16
1679,1649:14676:packet9,veh857,veh923,787217956#1,16
1679,1650:14698:packet0,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,16
1679,1650:14698:packet1,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,15
1679,1650:14698:packet2,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,16
1679,1650:14698:packet3,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,16
1679,1650:14698:packet4,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,15
1679,1650:14710:packet0,veh857,veh923,787217956#1,7
1679,1650:14710:packet1,veh857,veh923,787217956#1,8
1679,1650:14710:packet2,veh857,veh923,787217956#1,8
1679,1650:14710:packet3,veh857,veh923,787217956#1,8
1679,1650:14710:packet4,veh857,veh923,787217956#1,8
1679,1650:14710:packet5,veh857,veh923,787217956#1,8
1679,1650:14710:packet6,veh857,veh923,787217956#1,8
1679,1650:14710:packet7,veh857,veh923,787217956#1,8
1679,1650:14710:packet8,veh857,veh923,787217956#1,8
1679,1650:14710:packet9,veh857,veh923,787217956#1,8
1679,1650:14711:packet0,veh916,veh910,-26237667,9
1679,1650:14711:packet0,veh910,veh855,-33654407#3,10
1679,1650:14711:packet1,veh916,veh910,-26237667,9
1679,1650:14711:packet1,veh910,veh855,-33654407#3,10
1679,1650:14711:packet2,veh916,veh910,-26237667,9
1679,1650:14711:packet2,veh910,veh855,-33654407#3,10
1679,1650:14711:packet3,veh916,veh910,-26237667,9
1679,1650:14711:packet3,veh910,veh855,-33654407#3,10
1679,1650:14711:packet4,veh916,veh910,-26237667,9
1679,1650:14711:packet4,veh910,veh855,-33654407#3,10
1679,1650:14711:packet5,veh916,veh910,-26237667,9
1679,1650:14711:packet5,veh910,veh855,-33654407#3,10
1679,1650:14711:packet6,veh916,veh910,-26237667,9
1679,1650:14711:packet6,veh910,veh855,-33654407#3,10
1679,1650:14711:packet7,veh916,veh910,-26237667,9
1679,1650:14711:packet7,veh910,veh855,-33654407#3,10
1679,1650:14715:packet0,veh857,veh923,787217956#1,13
1679,1650:14715:packet1,veh857,veh923,787217956#1,13
1679,1650:14715:packet2,veh857,veh923,787217956#1,13
1679,1650:14715:packet3,veh857,veh923,787217956#1,13
1679,1650:14716:packet0,veh910,veh867,-33654407#3,13
1679,1650:14716:packet0,veh867,veh858,122491635#0,14
1679,1650:14716:packet1,veh910,veh867,-33654407#3,12
1679,1650:14716:packet1,veh867,veh858,122491635#0,13
1679,1650:14716:packet2,veh910,veh867,-33654407#3,13
1679,1650:14716:packet2,veh867,veh858,122491635#0,14
1679,1650:14716:packet3,veh910,veh867,-33654407#3,12
1679,1650:14716:packet3,veh867,veh858,122491635#0,13
1679,1650:14716:packet4,veh910,veh867,-33654407#3,13
1679,1650:14716:packet4,veh867,veh858,122491635#0,14
1679,1650:14716:packet5,veh910,veh867,-33654407#3,12
1679,1650:14716:packet5,veh867,veh858,122491635#0,13
1679,1650:14716:packet6,veh910,veh858,-33654407#3,13
1679,1650:14716:packet7,veh910,veh867,-33654407#3,12
1679,1650:14716:packet7,veh867,veh858,122491635#0,13
1679,1651:14728:packet0,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,12
1679,1651:14728:packet1,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,12
1679,1651:14728:packet2,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,12
1679,1651:14728:packet3,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,12
1679,1651:14728:packet4,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,12
1679,1651:14728:packet5,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,12
1679,1651:14728:packet6,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,12
1679,1652:14745:packet0,veh857,veh923,787217956#1,3
1679,1652:14745:packet1,veh857,veh923,787217956#1,3
1679,1652:14745:packet2,veh857,veh923,787217956#1,3
1679,1652:14745:packet3,veh857,veh923,787217956#1,3
1679,1652:14745:packet4,veh857,veh923,787217956#1,3
1679,1652:14745:packet5,veh857,veh923,787217956#1,3
1679,1652:14745:packet6,veh857,veh923,787217956#1,3
1679,1652:14750:packet0,veh916,veh910,-26237667,8
1679,1652:14750:packet0,veh910,veh855,-33654407#3,9
1679,1652:14750:packet0,veh855,veh898,-33654407#1,10
1679,1652:14750:packet1,veh916,veh910,-26237667,8
1679,1652:14750:packet1,veh910,veh855,-33654407#3,9
1679,1652:14750:packet1,veh855,veh898,-33654407#1,10
1679,1652:14750:packet2,veh916,veh910,-26237667,8
1679,1652:14750:packet2,veh910,veh855,-33654407#3,9
1679,1652:14750:packet2,veh855,veh898,-33654407#1,10
1679,1652:14750:packet3,veh916,veh910,-26237667,8
1679,1652:14750:packet3,veh910,veh855,-33654407#3,9
1679,1652:14750:packet3,veh855,veh898,-33654407#1,10
1679,1652:14750:packet4,veh916,veh910,-26237667,8
1679,1652:14750:packet4,veh910,veh855,-33654407#3,9
1679,1652:14750:packet4,veh855,veh898,-33654407#1,10
1679,1652:14750:packet5,veh916,veh910,-26237667,8
1679,1652:14750:packet5,veh910,veh855,-33654407#3,9
1679,1652:14750:packet5,veh855,veh898,-33654407#1,10
1679,1652:14750:packet6,veh916,veh910,-26237667,8
1679,1652:14750:packet6,veh910,veh855,-33654407#3,9
1679,1652:14750:packet6,veh855,veh898,-33654407#1,10
1679,1652:14750:packet7,veh916,veh910,-26237667,8
1679,1652:14750:packet7,veh910,veh855,-33654407#3,9
1679,1652:14750:packet7,veh855,veh898,-33654407#1,10
1679,1652:14750:packet8,veh916,veh910,-26237667,8
1679,1652:14750:packet8,veh910,veh855,-33654407#3,9
1679,1652:14750:packet8,veh855,veh898,-33654407#1,10
1679,1652:14750:packet9,veh916,veh910,-26237667,8
1679,1652:14750:packet9,veh910,veh855,-33654407#3,9
1679,1652:14750:packet9,veh855,veh898,-33654407#1,10
1679,1652:14751:packet0,veh916,veh910,-26237667,6
1679,1652:14751:packet1,veh916,veh910,-26237667,6
1679,1652:14751:packet2,veh916,veh910,-26237667,6
1679,1652:14751:packet3,veh916,veh910,-26237667,6
1679,1652:14751:packet4,veh916,veh910,-26237667,6
1679,1652:14751:packet5,veh916,veh910,-26237667,6
1679,1652:14751:packet6,veh916,veh910,-26237667,6
1679,1652:14751:packet7,veh916,veh910,-26237667,6
1679,1652:14751:packet8,veh916,veh910,-26237667,6
1679,1652:14751:packet9,veh916,veh910,-26237667,6
1679,1652:14752:packet0,veh857,veh923,787217956#1,11
1679,1652:14752:packet1,veh857,veh923,787217956#1,11
1679,1652:14752:packet2,veh857,veh923,787217956#1,11
1679,1652:14754:packet0,veh857,veh923,787217956#1,14
1679,1652:14754:packet1,veh857,veh923,787217956#1,14
1679,1652:14754:packet2,veh857,veh923,787217956#1,14
1679,1652:14754:packet3,veh857,veh923,787217956#1,14
1679,1652:14757:packet0,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,14
1679,1652:14757:packet1,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,14
1679,1652:14757:packet2,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,14
1679,1652:14757:packet3,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,14
1679,1652:14757:packet4,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,14
1679,1652:14757:packet5,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,14
1679,1652:14757:packet6,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,14
1679,1652:14759:packet0,veh916,veh910,-26237667,9
1679,1652:14759:packet1,veh916,veh910,-26237667,9
1679,1652:14759:packet2,veh916,veh910,-26237667,9
1679,1652:14760:packet0,veh857,veh923,787217956#1,4
1679,1652:14760:packet1,veh857,veh923,787217956#1,4
1679,1652:14760:packet2,veh857,veh923,787217956#1,4
1679,1652:14760:packet3,veh857,veh923,787217956#1,4
1679,1652:14760:packet4,veh857,veh923,787217956#1,4
1679,1652:14760:packet5,veh857,veh923,787217956#1,4
1679,1652:14760:packet6,veh857,veh923,787217956#1,4
1679,1652:14760:packet7,veh857,veh923,787217956#1,4
1679,1654:14803:packet0,veh857,veh923,787217956#1,11
1679,1654:14803:packet1,veh857,veh923,787217956#1,10
1679,1654:14803:packet2,veh857,veh923,787217956#1,10
1679,1654:14803:packet3,veh857,veh923,787217956#1,10
1679,1654:14803:packet4,veh857,veh923,787217956#1,10
1679,1654:14803:packet5,veh857,veh923,787217956#1,10
1679,1654:14806:packet0,veh916,veh910,-26237667,12
1679,1654:14806:packet0,veh910,veh855,-33654407#3,13
1679,1654:14806:packet0,veh855,veh898,-33654407#1,14
1679,1654:14806:packet1,veh916,veh910,-26237667,11
1679,1654:14806:packet1,veh910,veh855,-33654407#3,12
1679,1654:14806:packet1,veh855,veh898,-33654407#1,13
1679,1654:14806:packet2,veh916,veh910,-26237667,12
1679,1654:14806:packet2,veh910,veh855,-33654407#3,13
1679,1654:14806:packet2,veh855,veh898,-33654407#1,14
1679,1654:14806:packet3,veh916,veh910,-26237667,11
1679,1654:14806:packet3,veh910,veh855,-33654407#3,12
1679,1654:14806:packet3,veh855,veh898,-33654407#1,13
1679,1654:14806:packet4,veh916,veh910,-26237667,12
1679,1654:14806:packet4,veh910,veh855,-33654407#3,13
1679,1654:14806:packet4,veh855,veh898,-33654407#1,14
1679,1654:14806:packet5,veh916,veh910,-26237667,11
1679,1654:14806:packet5,veh910,veh855,-33654407#3,12
1679,1654:14806:packet5,veh855,veh898,-33654407#1,13
1679,1654:14806:packet6,veh916,veh910,-26237667,12
1679,1654:14806:packet6,veh910,veh855,-33654407#3,13
1679,1654:14806:packet6,veh855,veh898,-33654407#1,14
1679,1654:14806:packet7,veh916,veh910,-26237667,11
1679,1654:14806:packet7,veh910,veh855,-33654407#3,12
1679,1654:14806:packet7,veh855,veh898,-33654407#1,13
1679,1654:14821:packet0,veh857,veh923,787217956#1,10
1679,1654:14821:packet1,veh857,veh923,787217956#1,10
1679,1654:14821:packet2,veh857,veh923,787217956#1,10
1679,1655:14826:packet0,veh857,veh923,787217956#1,9
1679,1655:14826:packet1,veh857,veh923,787217956#1,9
1679,1655:14826:packet2,veh857,veh923,787217956#1,9
1679,1655:14832:packet0,veh857,veh923,787217956#1,10
1679,1655:14832:packet1,veh857,veh923,787217956#1,10
1679,1655:14832:packet2,veh857,veh923,787217956#1,10
1679,1655:14832:packet3,veh857,veh923,787217956#1,10
1679,1655:14847:packet0,veh857,veh923,787217956#1,8
1679,1655:14847:packet1,veh857,veh923,787217956#1,8
1679,1655:14847:packet2,veh857,veh923,787217956#1,8
1679,1655:14847:packet3,veh857,veh923,787217956#1,8
1679,1655:14847:packet4,veh857,veh923,787217956#1,8
1679,1655:14847:packet5,veh857,veh923,787217956#1,8
1679,1655:14847:packet6,veh857,veh923,787217956#1,8
1679,1655:14847:packet7,veh857,veh923,787217956#1,8
1679,1655:14849:packet0,veh857,veh923,787217956#1,6
1679,1655:14849:packet1,veh857,veh923,787217956#1,6
1679,1655:14849:packet2,veh857,veh923,787217956#1,6
1679,1655:14849:packet3,veh857,veh923,787217956#1,6
1679,1655:14851:packet0,veh916,veh910,-26237667,11
1679,1655:14851:packet0,veh910,veh855,-33654407#3,12
1679,1655:14851:packet0,veh855,veh898,-33654407#1,13
1679,1655:14851:packet1,veh916,veh910,-26237667,11
1679,1655:14851:packet1,veh910,veh855,-33654407#3,12
1679,1655:14851:packet1,veh855,veh898,-33654407#1,13
1679,1655:14851:packet2,veh916,veh910,-26237667,11
1679,1655:14851:packet2,veh910,veh855,-33654407#3,12
1679,1655:14851:packet2,veh855,veh898,-33654407#1,13
1679,1655:14851:packet3,veh916,veh910,-26237667,11
1679,1655:14851:packet3,veh910,veh855,-33654407#3,12
1679,1655:14851:packet3,veh855,veh898,-33654407#1,13
1679,1656:14860:packet0,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,16
1679,1656:14860:packet1,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,16
1679,1656:14860:packet2,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,16
1679,1656:14860:packet3,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,16
1679,1656:14860:packet4,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,18
1679,1656:14860:packet5,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,19
1679,1656:14860:packet6,veh879,veh849,:cluster_1591539006_1618714397_6621539962_6621539963_#2more_5,19
1679,1656:14872:packet0,veh857,veh923,787217956#1,15
1679,1656:14872:packet1,veh857,veh923,787217956#1,15
1679,1656:14872:packet2,veh857,veh923,787217956#1,15
1679,1656:14877:packet0,veh857,veh923,787217956#1,8
1679,1656:14877:packet1,veh857,veh923,787217956#1,8
1679,1656:14877:packet2,veh857,veh923,787217956#1,9
1679,1656:14877:packet3,veh857,veh923,787217956#1,9
1679,1656:14877:packet4,veh857,veh923,787217956#1,9
1679,1656:14877:packet5,veh857,veh923,787217956#1,9
1679,1656:14877:packet6,veh857,veh923,787217956#1,9
1679,1656:14878:packet0,veh857,veh923,787217956#1,14
1679,1656:14878:packet1,veh857,veh923,787217956#1,16
1679,1656:14878:packet2,veh857,veh923,787217956#1,16
1679,1656:14878:packet3,veh857,veh923,787217956#1,16
1679,1656:14878:packet4,veh857,veh923,787217956#1,16
1679,1656:14878:packet5,veh857,veh923,787217956#1,16
1679,1656:14878:packet6,veh857,veh923,787217956#1,16
1679,1656:14882:packet0,veh857,veh923,787217956#1,8
1679,1656:14882:packet1,veh857,veh923,787217956#1,8
1679,1656:14882:packet2,veh857,veh923,787217956#1,8
1679,1656:14882:packet3,veh857,veh923,787217956#1,9
1679,1656:14882:packet4,veh857,veh923,787217956#1,8
1679,1656:14882:packet5,veh857,veh923,787217956#1,8
1679,1656:14882:packet6,veh857,veh923,787217956#1,8
1679,1656:14882:packet7,veh857,veh923,787217956#1,9
1679,1656:14882:packet8,veh857,veh923,787217956#1,8
1679,1656:14882:packet9,veh857,veh923,787217956#1,8
1679,1656:14886:packet0,veh923,veh857,856562001#0,8
1679,1656:14886:packet0,veh857,veh876,717324435#3,9
1679,1656:14886:packet0,veh876,veh890,717324435#3,10
1679,1656:14886:packet0,veh890,veh884,717324435#3,11
1679,1656:14886:packet0,veh884,veh873,787217953#0,12
1679,1656:14886:packet1,veh923,veh857,856562001#0,8
1679,1656:14886:packet1,veh857,veh856,717324435#3,9
1679,1656:14886:packet1,veh856,veh890,148800539#0,10
1679,1656:14886:packet1,veh890,veh884,717324435#3,11
1679,1656:14886:packet1,veh884,veh873,787217953#0,12
1679,1656:14886:packet2,veh923,veh857,856562001#0,8
1679,1656:14886:packet2,veh857,veh876,717324435#3,9
1679,1656:14886:packet2,veh876,veh890,717324435#3,10
1679,1656:14886:packet2,veh890,veh884,717324435#3,11
1679,1656:14886:packet2,veh884,veh873,787217953#0,12
1679,1657:14896:packet0,veh844,veh843,-33654407#3,8
1679,1657:14896:packet1,veh844,veh843,-33654407#3,8
1679,1657:14896:packet2,veh844,veh843,-33654407#3,8
1679,1657:14896:packet3,veh844,veh843,-33654407#3,8
1679,1657:14896:packet4,veh844,veh843,-33654407#3,8
1679,1657:14896:packet5,veh844,veh843,-33654407#3,8
1679,1657:14896:packet6,veh844,veh843,-33654407#3,8
1679,1657:14896:packet7,veh844,veh843,-33654407#3,8
1679,1657:14905:packet0,veh857,veh923,787217956#1,6
1679,1657:14905:packet1,veh857,veh923,787217956#1,6
1679,1657:14905:packet2,veh857,veh923,787217956#1,6
1679,1657:14905:packet3,veh857,veh923,787217956#1,6
1679,1657:14905:packet4,veh857,veh923,787217956#1,6
1679,1657:14905:packet5,veh857,veh923,787217956#1,6
1679,1657:14905:packet6,veh857,veh923,787217956#1,6
1679,1657:14905:packet7,veh857,veh923,787217956#1,6
1679,1657:14916:packet0,veh923,veh857,856562001#0,3
1679,1657:14916:packet0,veh857,veh856,717324435#3,4
1679,1657:14916:packet0,veh856,veh887,148800539#0,5
1679,1657:14916:packet0,veh887,veh896,:662983885_4,6
1679,1657:14916:packet0,veh896,veh894,-856561984,7
1679,1657:14916:packet1,veh923,veh857,856562001#0,3
1679,1657:14916:packet1,veh857,veh876,717324435#3,4
1679,1657:14916:packet1,veh876,veh856,717324435#3,5
1679,1657:14916:packet1,veh856,veh887,148800539#0,6
1679,1657:14916:packet1,veh887,veh896,:662983885_4,7
1679,1657:14916:packet2,veh923,veh857,856562001#0,3
1679,1657:14916:packet2,veh857,veh876,717324435#3,4
1679,1657:14916:packet2,veh876,veh856,717324435#3,5
1679,1657:14916:packet2,veh856,veh887,148800539#0,6
1679,1657:14916:packet2,veh887,veh896,:662983885_4,7
1679,1657:14916:packet3,veh923,veh857,856562001#0,3
1679,1657:14916:packet3,veh857,veh876,717324435#3,4
1679,1657:14916:packet3,veh876,veh856,717324435#3,5
1679,1657:14916:packet3,veh856,veh887,148800539#0,6
1679,1657:14916:packet3,veh887,veh896,:662983885_4,7
1679,1657:14916:packet4,veh923,veh857,856562001#0,3
1679,1657:14916:packet4,veh857,veh876,717324435#3,4
1679,1657:14916:packet4,veh876,veh856,717324435#3,5
1679,1657:14916:packet4,veh856,veh887,148800539#0,6
1679,1657:14916:packet4,veh887,veh896,:662983885_4,7
1679,1657:14916:packet5,veh923,veh857,856562001#0,3
1679,1657:14916:packet5,veh857,veh876,717324435#3,4
1679,1657:14916:packet5,veh876,veh856,717324435#3,5
1679,1657:14916:packet5,veh856,veh887,148800539#0,6
1679,1657:14916:packet5,veh887,veh896,:662983885_4,7
1679,1657:14916:packet6,veh923,veh857,856562001#0,3
1679,1657:14916:packet6,veh857,veh876,717324435#3,4
1679,1657:14916:packet6,veh876,veh856,717324435#3,5
1679,1657:14916:packet6,veh856,veh887,148800539#0,6
1679,1657:14916:packet6,veh887,veh894,:662983885_4,7
1679,1657:14916:packet7,veh923,veh857,856562001#0,3
1679,1657:14916:packet7,veh857,veh876,717324435#3,4
1679,1657:14916:packet7,veh876,veh856,717324435#3,5
1679,1657:14916:packet7,veh856,veh887,148800539#0,6
1679,1657:14916:packet7,veh887,veh894,:662983885_4,7
1679,1657:14916:packet8,veh923,veh857,856562001#0,3
1679,1657:14916:packet8,veh857,veh876,717324435#3,4
1679,1657:14916:packet8,veh876,veh856,717324435#3,5
1679,1657:14916:packet8,veh856,veh887,148800539#0,6
1679,1657:14916:packet8,veh887,veh894,:662983885_4,7
1679,1657:14916:packet9,veh923,veh857,856562001#0,3
1679,1657:14916:packet9,veh857,veh876,717324435#3,4
1679,1657:14916:packet9,veh876,veh856,717324435#3,5
1679,1657:14916:packet9,veh856,veh887,148800539#0,6
1679,1657:14916:packet9,veh887,veh894,:662983885_4,7
1679,1657:14920:packet0,veh844,veh843,-33654407#3,5
1679,1657:14920:packet1,veh844,veh843,-33654407#3,5
1679,1657:14920:packet2,veh844,veh843,-33654407#3,5
1679,1657:14920:packet3,veh844,veh843,-33654407#3,5
1679,1657:14920:packet4,veh844,veh843,-33654407#3,5
1679,1657:14920:packet5,veh844,veh843,-33654407#3,5
1679,1658:14927:packet0,veh857,veh923,787217956#1,3
1679,1658:14927:packet1,veh857,veh923,787217956#1,3
1679,1658:14927:packet2,veh857,veh923,787217956#1,3
1679,1658:14927:packet3,veh857,veh923,787217956#1,3
1679,1658:14927:packet4,veh857,veh923,787217956#1,3
1679,1658:14927:packet5,veh857,veh923,787217956#1,3
1679,1658:14935:packet0,veh916,veh910,-26237667,6
1679,1658:14935:packet0,veh910,veh855,-33654407#3,7
1679,1658:14935:packet1,veh916,veh910,-26237667,6
1679,1658:14935:packet1,veh910,veh855,-33654407#3,7
1679,1658:14935:packet2,veh916,veh910,-26237667,6
1679,1658:14935:packet2,veh910,veh855,-33654407#3,7
1679,1658:14935:packet3,veh916,veh910,-26237667,6
1679,1658:14935:packet3,veh910,veh855,-33654407#3,7
1679,1658:14935:packet4,veh916,veh910,-26237667,6
1679,1658:14935:packet4,veh910,veh855,-33654407#3,7
1679,1658:14935:packet5,veh916,veh910,-26237667,6
1679,1658:14935:packet5,veh910,veh855,-33654407#3,7
1679,1658:14942:packet0,veh916,veh910,-26237667,9
1679,1658:14942:packet1,veh916,veh910,-26237667,9
1679,1658:14942:packet2,veh916,veh910,-26237667,9
1679,1658:14942:packet3,veh916,veh910,-26237667,12
1679,1658:14942:packet4,veh916,veh910,-26237667,12
1679,1658:14942:packet5,veh916,veh910,-26237667,12
1679,1658:14942:packet6,veh916,veh910,-26237667,11
1679,1658:14942:packet7,veh916,veh910,-26237667,12
1679,1658:14942:packet8,veh916,veh910,-26237667,12
1679,1658:14943:packet0,veh857,veh923,787217956#1,10
1679,1658:14943:packet1,veh857,veh923,787217956#1,10
1679,1658:14943:packet2,veh857,veh923,787217956#1,10
1679,1658:14943:packet3,veh857,veh923,787217956#1,10
1679,1658:14943:packet4,veh857,veh923,787217956#1,10
1679,1658:14943:packet5,veh857,veh923,787217956#1,11
1679,1658:14943:packet6,veh857,veh923,787217956#1,11
1679,1658:14943:packet7,veh857,veh923,787217956#1,11
1679,1658:14943:packet8,veh857,veh923,787217956#1,11
1679,1658:14943:packet9,veh857,veh923,787217956#1,11
1679,1658:14944:packet0,veh857,veh923,787217956#1,12
1679,1658:14944:packet1,veh857,veh923,787217956#1,12
1679,1658:14944:packet2,veh857,veh923,787217956#1,12
1679,1658:14944:packet3,veh857,veh923,787217956#1,12
1679,1658:14944:packet4,veh857,veh923,787217956#1,12
1679,1658:14944:packet5,veh857,veh923,787217956#1,12
1679,1658:14944:packet6,veh857,veh923,787217956#1,12
1679,1658:14944:packet7,veh857,veh923,787217956#1,12
1679,1659:14948:packet0,veh760,veh942,-851693119#2,8
1679,1659:14948:packet1,veh760,veh942,-851693119#2,8
1679,1659:14948:packet2,veh760,veh942,-851693119#2,8
1679,1659:14948:packet3,veh760,veh942,-851693119#2,8
1679,1659:14948:packet4,veh760,veh942,-851693119#2,8
1679,1659:14948:packet5,veh760,veh942,-851693119#2,8
1679,1659:14948:packet6,veh760,veh942,-851693119#2,8
1679,1659:14948:packet7,veh760,veh942,-851693119#2,8
1679,1659:14948:packet8,veh760,veh942,-851693119#2,8
1679,1659:14952:packet0,veh923,veh857,856562001#0,2
1679,1659:14952:packet0,veh857,veh876,717324434#2,3
1679,1659:14952:packet0,veh876,veh856,717324434#2,4
1679,1659:14952:packet0,veh856,veh887,829736970,5
1679,1659:14952:packet0,veh887,veh896,:662983885_4,6
1679,1659:14952:packet1,veh923,veh857,856562001#0,2
1679,1659:14952:packet1,veh857,veh876,717324434#2,3
1679,1659:14952:packet1,veh876,veh856,717324434#2,4
1679,1659:14952:packet1,veh856,veh887,829736970,5
1679,1659:14952:packet1,veh887,veh896,:662983885_4,6
1679,1659:14952:packet2,veh923,veh857,856562001#0,2
1679,1659:14952:packet2,veh857,veh876,717324434#2,3
1679,1659:14952:packet2,veh876,veh856,717324434#2,4
1679,1659:14952:packet2,veh856,veh887,829736970,5
1679,1659:14952:packet2,veh887,veh896,:662983885_4,6
1679,1659:14956:packet0,veh857,veh923,787217956#1,6
1679,1659:14956:packet1,veh857,veh923,787217956#1,6
1679,1659:14956:packet2,veh857,veh923,787217956#1,6
1679,1659:14956:packet3,veh857,veh923,787217956#1,7
1679,1659:14956:packet4,veh857,veh923,787217956#1,7
1679,1659:14956:packet5,veh857,veh923,787217956#1,7
1679,1659:14956:packet6,veh857,veh923,787217956#1,7
1679,1659:14968:packet0,veh891,veh823,-231406564#1,5
1679,1659:14968:packet1,veh891,veh823,-231406564#1,5
1679,1659:14968:packet2,veh891,veh823,-231406564#1,5
1679,1659:14973:packet0,veh916,veh910,-26237667,3
1679,1659:14973:packet0,veh910,veh930,-33654407#3,4
1679,1659:14973:packet0,veh930,veh858,122491635#0,5
1679,1659:14973:packet0,veh858,veh867,-122491635#0,6
1679,1659:14973:packet0,veh867,veh899,122491635#0,7
1679,1659:14973:packet1,veh916,veh910,-26237667,3
1679,1659:14973:packet1,veh910,veh930,-33654407#3,4
1679,1659:14973:packet1,veh930,veh858,122491635#0,5
1679,1659:14973:packet1,veh858,veh867,-122491635#0,6
1679,1659:14973:packet1,veh867,veh899,122491635#0,7
1679,1659:14973:packet2,veh916,veh910,-26237667,3
1679,1659:14973:packet2,veh910,veh930,-33654407#3,4
1679,1659:14973:packet2,veh930,veh858,122491635#0,5
1679,1659:14973:packet2,veh858,veh867,-122491635#0,6
1679,1659:14973:packet2,veh867,veh899,122491635#0,7
1679,1659:14973:packet3,veh916,veh910,-26237667,3
1679,1659:14973:packet3,veh910,veh930,-33654407#3,4
1679,1659:14973:packet3,veh930,veh858,122491635#0,5
1679,1659:14973:packet3,veh858,veh867,-122491635#0,6
1679,1659:14973:packet3,veh867,veh899,122491635#0,7
1679,1659:14973:packet4,veh916,veh910,-26237667,3
1679,1659:14973:packet4,veh910,veh930,-33654407#3,4
1679,1659:14973:packet4,veh930,veh858,122491635#0,5
1679,1659:14973:packet4,veh858,veh867,-122491635#0,6
1679,1659:14973:packet4,veh867,veh899,122491635#0,7
1679,1659:14973:packet5,veh916,veh910,-26237667,3
1679,1659:14973:packet5,veh910,veh930,-33654407#3,4
1679,1659:14973:packet5,veh930,veh858,122491635#0,5
1679,1659:14973:packet5,veh858,veh867,-122491635#0,6
1679,1659:14973:packet5,veh867,veh899,122491635#0,7
1679,1659:14973:packet6,veh916,veh910,-26237667,3
1679,1659:14973:packet6,veh910,veh930,-33654407#3,4
1679,1659:14973:packet6,veh930,veh858,122491635#0,5
1679,1659:14973:packet6,veh858,veh867,-122491635#0,6
1679,1659:14973:packet6,veh867,veh899,122491635#0,7
1679,1659:14973:packet7,veh916,veh910,-26237667,3
1679,1659:14973:packet7,veh910,veh930,-33654407#3,4
1679,1659:14973:packet7,veh930,veh858,122491635#0,5
1679,1659:14973:packet7,veh858,veh867,-122491635#0,6
1679,1659:14973:packet7,veh867,veh899,122491635#0,7
1679,1660:14976:packet0,veh916,veh910,-26237667,11
1679,1660:14976:packet1,veh916,veh910,-26237667,11
1679,1660:14976:packet2,veh916,veh910,-26237667,11
1679,1660:14976:packet3,veh916,veh910,-26237667,11
1679,1660:14976:packet4,veh916,veh910,-26237667,11
1679,1660:14976:packet5,veh916,veh910,-26237667,11
1679,1660:14977:packet0,veh923,veh857,856562001#0,4
1679,1660:14977:packet0,veh857,veh890,717324437#2,5
1679,1660:14977:packet0,veh890,veh884,717324437#2,6
1679,1660:14977:packet0,veh884,veh873,787217953#0,7
1679,1660:14977:packet2,veh923,veh857,856562001#0,5
1679,1660:14977:packet2,veh857,veh890,717324437#2,6
1679,1660:14977:packet2,veh890,veh884,717324437#2,7
