,rsu,TR,weights,n_veh,n_buses,n_sav,n_chs,stab_eval,connected_componentes
43,no,300,[0.4 0.5 0.1],49,0,0.55,15.733333333333333,0.3862808140517315,15.733333333333333
44,no,300,[0.4 0.6 0. ],49,0,0.55,15.483333333333333,0.3813220582581258,15.483333333333333
45,no,300,[0.5 0.  0.5],49,0,0.6166666666666667,16.85,0.36574487094400304,16.85
46,no,300,[0.5 0.1 0.4],49,0,0.6333333333333333,16.633333333333333,0.3663765725757047,16.633333333333333
47,no,300,[0.5 0.2 0.3],49,0,0.6166666666666667,16.65,0.3624159133518876,16.65
48,no,300,[0.5 0.3 0.2],49,0,0.6,16.533333333333335,0.4059593320763075,16.533333333333335
49,no,300,[0.5 0.4 0.1],49,0,0.55,15.733333333333333,0.38866176643268385,15.733333333333333
50,no,300,[0.5 0.5 0. ],49,0,0.55,15.483333333333333,0.3813220582581258,15.483333333333333
51,no,300,[0.6 0.  0.4],49,0,0.6166666666666667,16.85,0.36574487094400304,16.85
52,no,300,[0.6 0.1 0.3],49,0,0.6166666666666667,17.1,0.37946236855407717,17.1
53,no,300,[0.6 0.2 0.2],49,0,0.6,16.533333333333335,0.40899431150017584,16.533333333333335
54,no,300,[0.6 0.3 0.1],49,0,0.6,16.533333333333335,0.40283377294229433,16.533333333333335
55,no,300,[0.6 0.4 0. ],49,0,0.55,15.733333333333333,0.38781355214696955,15.733333333333333
56,no,300,[0.7 0.  0.3],49,0,0.6166666666666667,17.1,0.37946236855407717,17.1
57,no,300,[0.7 0.1 0.2],49,0,0.5,16.15,0.4003317555870781,16.15
58,no,300,[0.7 0.2 0.1],49,0,0.6,16.533333333333335,0.40899431150017584,16.533333333333335
59,no,300,[0.7 0.3 0. ],49,0,0.55,16.4,0.3965176002025343,16.4
60,no,300,[0.8 0.  0.2],49,0,0.5,16.016666666666666,0.3932732595509001,16.016666666666666
61,no,300,[0.8 0.1 0.1],49,0,0.5,16.15,0.4003317555870781,16.15
62,no,300,[ 0.8  0.2 -0. ],49,0,0.6,16.533333333333335,0.4071496165636934,16.533333333333335
63,no,300,[0.9 0.  0.1],49,0,0.5,16.016666666666666,0.3947884110660516,16.016666666666666
64,no,300,[ 0.9  0.1 -0. ],49,0,0.6,16.533333333333335,0.406571471994003,16.533333333333335
65,no,300,[1. 0. 0.],49,0,0.5,15.366666666666667,0.40290751316283574,15.366666666666667
