,rsu,TR,weights,n_veh,n_buses,n_sav,n_chs,stab_eval,connected_componentes
27,no,400,[0.2 0.6 0.2],49,7,0.26666666666666666,13.9,0.45703958493918284,13.9
28,no,400,[0.2 0.7 0.1],49,7,0.3,13.983333333333333,0.4498966376380833,13.983333333333333
29,no,400,[0.2 0.8 0. ],49,7,0.3,13.983333333333333,0.4484970896459592,13.983333333333333
30,no,400,[0.3 0.  0.7],49,7,0.3,14.2,0.4724451757017952,14.2
31,no,400,[0.3 0.1 0.6],49,7,0.3,14.2,0.4724451757017952,14.2
32,no,400,[0.3 0.2 0.5],49,7,0.3,14.0,0.46177998615261484,14.0
33,no,400,[0.3 0.3 0.4],49,7,0.3,14.0,0.46167837149867536,14.0
34,no,400,[0.3 0.4 0.3],49,7,0.3,14.25,0.47563988988167794,14.25
35,no,400,[0.3 0.5 0.2],49,7,0.3,14.233333333333333,0.46516972154708186,14.233333333333333
36,no,400,[0.3 0.6 0.1],49,7,0.3,13.983333333333333,0.449876546352241,13.983333333333333
37,no,400,[0.3 0.7 0. ],49,7,0.3,13.983333333333333,0.4484970896459592,13.983333333333333
38,no,400,[0.4 0.  0.6],49,7,0.3,14.2,0.47381129592037435,14.2
39,no,400,[0.4 0.1 0.5],49,7,0.3,14.2,0.47381129592037435,14.2
40,no,400,[0.4 0.2 0.4],49,7,0.3,14.0,0.46177998615261484,14.0
41,no,400,[0.4 0.3 0.3],49,7,0.3,14.25,0.4756582364664874,14.25
42,no,400,[0.4 0.4 0.2],49,7,0.3,14.25,0.4756230110236533,14.25
43,no,400,[0.4 0.5 0.1],49,7,0.3,14.233333333333333,0.46514930089589784,14.233333333333333
44,no,400,[0.4 0.6 0. ],49,7,0.3,13.983333333333333,0.4484970896459592,13.983333333333333
45,no,400,[0.5 0.  0.5],49,7,0.3,14.2,0.47381129592037435,14.2
46,no,400,[0.5 0.1 0.4],49,7,0.3,14.0,0.4727089479012487,14.0
47,no,400,[0.5 0.2 0.3],49,7,0.3,14.25,0.47850409703293617,14.25
48,no,400,[0.5 0.3 0.2],49,7,0.3,14.25,0.4756582364664874,14.25
49,no,400,[0.5 0.4 0.1],49,7,0.3,14.25,0.4756230110236533,14.25
50,no,400,[0.5 0.5 0. ],49,7,0.3,13.983333333333333,0.4484970896459592,13.983333333333333
51,no,400,[0.6 0.  0.4],49,7,0.3,14.2,0.47381129592037435,14.2
52,no,400,[0.6 0.1 0.3],49,7,0.3,14.25,0.4868374303662695,14.25
53,no,400,[0.6 0.2 0.2],49,7,0.3,14.25,0.4771152081440473,14.25
54,no,400,[0.6 0.3 0.1],49,7,0.3,14.25,0.4756582364664874,14.25
55,no,400,[0.6 0.4 0. ],49,7,0.3,14.25,0.4713866931445812,14.25
56,no,400,[0.7 0.  0.3],49,7,0.3,14.45,0.4851707636996028,14.45
57,no,400,[0.7 0.1 0.2],49,7,0.3,14.25,0.47850409703293617,14.25
58,no,400,[0.7 0.2 0.1],49,7,0.3,14.25,0.4742327978699962,14.25
59,no,400,[0.7 0.3 0. ],49,7,0.3,14.25,0.4742123636426655,14.25
60,no,400,[0.8 0.  0.2],49,7,0.3,14.25,0.47850409703293617,14.25
61,no,400,[0.8 0.1 0.1],49,7,0.3,14.25,0.4756897695475561,14.25
62,no,400,[ 0.8  0.2 -0. ],49,7,0.3,14.25,0.4742123636426655,14.25
63,no,400,[0.9 0.  0.1],49,7,0.3,14.25,0.48263421399200046,14.25
64,no,400,[ 0.9  0.1 -0. ],49,7,0.3,14.25,0.467336001986892,14.25
65,no,400,[1. 0. 0.],49,7,0.3,14.25,0.46310503490870264,14.25
